timestamp,traffic
2019-05-13 20:20:34,451772.56640625
2019-05-13 20:20:40,451772.56640625
2019-05-13 20:20:46,451772.56640625
2019-05-13 20:20:51,451772.56640625
2019-05-13 20:20:57,451772.56640625
